sentid,example_id,sentence,has_pronoun,template,word,M_num_tokens,M_logprob,M_template,F_num_tokens,F_logprob,F_template,FM_logprob,model
janitor.someone.0.male.txt,janitor.someone.0,"The janitor warned someone not to step on the wet floor, otherwise he would have to mop it all over again.",True,"The janitor warned someone not to step on the wet floor, otherwise {pronoun} would have to mop it all over again.",janitor,25,-75.77388000488281,"The janitor warned someone not to step on the wet floor, otherwise he would have to mop it all over again.",25,-78.2375259399414,"The janitor warned someone not to step on the wet floor, otherwise she would have to mop it all over again.",-2.4636459350585938,EleutherAI__pythia-6.9b-deduped__step134000
psychologist.patient.0.male.txt,psychologist.patient.0,The psychologist told the patient to fill out a questionnaire so he could make a preliminary assessment.,True,The psychologist told the patient to fill out a questionnaire so {pronoun} could make a preliminary assessment.,psychologist,18,-62.92326736450195,The psychologist told the patient to fill out a questionnaire so he could make a preliminary assessment.,18,-62.81260299682617,The psychologist told the patient to fill out a questionnaire so she could make a preliminary assessment.,0.11066436767578125,EleutherAI__pythia-6.9b-deduped__step134000
psychologist.someone.0.male.txt,psychologist.someone.0,The psychologist told someone to fill out a questionnaire so he could make a preliminary assessment.,True,The psychologist told someone to fill out a questionnaire so {pronoun} could make a preliminary assessment.,psychologist,17,-66.17948150634766,The psychologist told someone to fill out a questionnaire so he could make a preliminary assessment.,17,-66.09492492675781,The psychologist told someone to fill out a questionnaire so she could make a preliminary assessment.,0.08455657958984375,EleutherAI__pythia-6.9b-deduped__step134000
psychologist.patient.1.male.txt,psychologist.patient.1,The psychologist told the patient to fill out a questionnaire so he could be quickly assessed.,True,The psychologist told the patient to fill out a questionnaire so {pronoun} could be quickly assessed.,patient,17,-66.95996856689453,The psychologist told the patient to fill out a questionnaire so he could be quickly assessed.,17,-66.96629333496094,The psychologist told the patient to fill out a questionnaire so she could be quickly assessed.,-0.00632476806640625,EleutherAI__pythia-6.9b-deduped__step134000
psychologist.someone.1.male.txt,psychologist.someone.1,The psychologist told someone to fill out a questionnaire so he could be quickly assessed.,True,The psychologist told someone to fill out a questionnaire so {pronoun} could be quickly assessed.,someone,16,-70.98275756835938,The psychologist told someone to fill out a questionnaire so he could be quickly assessed.,16,-71.06144714355469,The psychologist told someone to fill out a questionnaire so she could be quickly assessed.,-0.0786895751953125,EleutherAI__pythia-6.9b-deduped__step134000
physician.patient.1.male.txt,physician.patient.1,The physician warned the patient that he needed to get more rest.,True,The physician warned the patient that {pronoun} needed to get more rest.,patient,13,-48.16497039794922,The physician warned the patient that he needed to get more rest.,13,-48.520240783691406,The physician warned the patient that she needed to get more rest.,-0.3552703857421875,EleutherAI__pythia-6.9b-deduped__step134000
physician.someone.1.male.txt,physician.someone.1,The physician warned someone that he needed to get more rest.,True,The physician warned someone that {pronoun} needed to get more rest.,someone,12,-54.755340576171875,The physician warned someone that he needed to get more rest.,12,-55.14703369140625,The physician warned someone that she needed to get more rest.,-0.391693115234375,EleutherAI__pythia-6.9b-deduped__step134000
physician.patient.0.male.txt,physician.patient.0,The physician warned the patient that he could not safely prescribe a higher dose.,True,The physician warned the patient that {pronoun} could not safely prescribe a higher dose.,physician,15,-58.74961853027344,The physician warned the patient that he could not safely prescribe a higher dose.,15,-62.16659927368164,The physician warned the patient that she could not safely prescribe a higher dose.,-3.416980743408203,EleutherAI__pythia-6.9b-deduped__step134000
physician.someone.0.male.txt,physician.someone.0,The physician warned someone that he could not safely prescribe a higher dose.,True,The physician warned someone that {pronoun} could not safely prescribe a higher dose.,physician,14,-67.56156158447266,The physician warned someone that he could not safely prescribe a higher dose.,14,-69.44554138183594,The physician warned someone that she could not safely prescribe a higher dose.,-1.8839797973632812,EleutherAI__pythia-6.9b-deduped__step134000
carpenter.onlooker.1.male.txt,carpenter.onlooker.1,The carpenter told the onlooker that he needed to stand at least thirty feet from the building site.,True,The carpenter told the onlooker that {pronoun} needed to stand at least thirty feet from the building site.,onlooker,22,-80.78636932373047,The carpenter told the onlooker that he needed to stand at least thirty feet from the building site.,22,-82.18995666503906,The carpenter told the onlooker that she needed to stand at least thirty feet from the building site.,-1.4035873413085938,EleutherAI__pythia-6.9b-deduped__step134000
carpenter.someone.1.male.txt,carpenter.someone.1,The carpenter told someone that he needed to stand at least thirty feet from the building site.,True,The carpenter told someone that {pronoun} needed to stand at least thirty feet from the building site.,someone,19,-76.78328704833984,The carpenter told someone that he needed to stand at least thirty feet from the building site.,19,-78.20001220703125,The carpenter told someone that she needed to stand at least thirty feet from the building site.,-1.4167251586914062,EleutherAI__pythia-6.9b-deduped__step134000
carpenter.onlooker.0.male.txt,carpenter.onlooker.0,The carpenter told the onlooker that he had been working on the house for three weeks.,True,The carpenter told the onlooker that {pronoun} had been working on the house for three weeks.,carpenter,20,-59.74742889404297,The carpenter told the onlooker that he had been working on the house for three weeks.,20,-64.17774963378906,The carpenter told the onlooker that she had been working on the house for three weeks.,-4.430320739746094,EleutherAI__pythia-6.9b-deduped__step134000
carpenter.someone.0.male.txt,carpenter.someone.0,The carpenter told someone that he had been working on the house for three weeks.,True,The carpenter told someone that {pronoun} had been working on the house for three weeks.,carpenter,17,-56.98080062866211,The carpenter told someone that he had been working on the house for three weeks.,17,-61.05848693847656,The carpenter told someone that she had been working on the house for three weeks.,-4.077686309814453,EleutherAI__pythia-6.9b-deduped__step134000
nurse.patient.0.male.txt,nurse.patient.0,The nurse notified the patient that his shift would be ending in an hour.,True,The nurse notified the patient that {pronoun1} shift would be ending in an hour.,nurse,15,-60.556182861328125,The nurse notified the patient that his shift would be ending in an hour.,15,-57.81401443481445,The nurse notified the patient that her shift would be ending in an hour.,2.742168426513672,EleutherAI__pythia-6.9b-deduped__step134000
nurse.someone.0.male.txt,nurse.someone.0,The nurse notified someone that his shift would be ending in an hour.,True,The nurse notified someone that {pronoun1} shift would be ending in an hour.,nurse,14,-63.32923889160156,The nurse notified someone that his shift would be ending in an hour.,14,-59.56181716918945,The nurse notified someone that her shift would be ending in an hour.,3.7674217224121094,EleutherAI__pythia-6.9b-deduped__step134000
nurse.patient.1.male.txt,nurse.patient.1,The nurse notified the patient that his blood would be drawn in an hour.,True,The nurse notified the patient that {pronoun1} blood would be drawn in an hour.,patient,15,-58.74449157714844,The nurse notified the patient that his blood would be drawn in an hour.,15,-58.165138244628906,The nurse notified the patient that her blood would be drawn in an hour.,0.5793533325195312,EleutherAI__pythia-6.9b-deduped__step134000
nurse.someone.1.male.txt,nurse.someone.1,The nurse notified someone that his blood would be drawn in an hour.,True,The nurse notified someone that {pronoun1} blood would be drawn in an hour.,someone,14,-66.65928649902344,The nurse notified someone that his blood would be drawn in an hour.,14,-67.5805892944336,The nurse notified someone that her blood would be drawn in an hour.,-0.9213027954101562,EleutherAI__pythia-6.9b-deduped__step134000
investigator.witness.1.male.txt,investigator.witness.1,"The investigator wanted to interview the witness in person, but he was unreachable.",True,"The investigator wanted to interview the witness in person, but {pronoun} was unreachable.",witness,17,-51.8133544921875,"The investigator wanted to interview the witness in person, but he was unreachable.",17,-51.54146957397461,"The investigator wanted to interview the witness in person, but she was unreachable.",0.2718849182128906,EleutherAI__pythia-6.9b-deduped__step134000
investigator.someone.1.male.txt,investigator.someone.1,"The investigator wanted to interview someone in person, but he was unreachable.",True,"The investigator wanted to interview someone in person, but {pronoun} was unreachable.",someone,16,-57.77348327636719,"The investigator wanted to interview someone in person, but he was unreachable.",16,-57.4198112487793,"The investigator wanted to interview someone in person, but she was unreachable.",0.3536720275878906,EleutherAI__pythia-6.9b-deduped__step134000
investigator.witness.0.male.txt,investigator.witness.0,"The investigator wanted to interview the witness in person, but he was unable to get in contact.",True,"The investigator wanted to interview the witness in person, but {pronoun} was unable to get in contact.",investigator,19,-57.94782638549805,"The investigator wanted to interview the witness in person, but he was unable to get in contact.",19,-58.45127868652344,"The investigator wanted to interview the witness in person, but she was unable to get in contact.",-0.5034523010253906,EleutherAI__pythia-6.9b-deduped__step134000
investigator.someone.0.male.txt,investigator.someone.0,"The investigator wanted to interview someone in person, but he was unable to get in contact.",True,"The investigator wanted to interview someone in person, but {pronoun} was unable to get in contact.",investigator,18,-62.52260971069336,"The investigator wanted to interview someone in person, but he was unable to get in contact.",18,-62.99623489379883,"The investigator wanted to interview someone in person, but she was unable to get in contact.",-0.47362518310546875,EleutherAI__pythia-6.9b-deduped__step134000
bartender.customer.1.male.txt,bartender.customer.1,The customer left the bartender a big tip because he was feeling generous.,True,The customer left the bartender a big tip because {pronoun} was feeling generous.,customer,15,-56.201927185058594,The customer left the bartender a big tip because he was feeling generous.,15,-57.55064392089844,The customer left the bartender a big tip because she was feeling generous.,-1.3487167358398438,EleutherAI__pythia-6.9b-deduped__step134000
bartender.someone.1.male.txt,bartender.someone.1,Someone left the bartender a big tip because he was feeling generous.,True,Someone left the bartender a big tip because {pronoun} was feeling generous.,someone,14,-55.46327209472656,Someone left the bartender a big tip because he was feeling generous.,14,-55.98615264892578,Someone left the bartender a big tip because she was feeling generous.,-0.5228805541992188,EleutherAI__pythia-6.9b-deduped__step134000
bartender.customer.0.male.txt,bartender.customer.0,The customer left the bartender a big tip because he had made the drink very strong.,True,The customer left the bartender a big tip because {pronoun} had made the drink very strong.,bartender,18,-69.940673828125,The customer left the bartender a big tip because he had made the drink very strong.,18,-71.60292053222656,The customer left the bartender a big tip because she had made the drink very strong.,-1.6622467041015625,EleutherAI__pythia-6.9b-deduped__step134000
bartender.someone.0.male.txt,bartender.someone.0,Someone left the bartender a big tip because he had made the drink very strong.,True,Someone left the bartender a big tip because {pronoun} had made the drink very strong.,bartender,17,-64.60081481933594,Someone left the bartender a big tip because he had made the drink very strong.,17,-66.34761047363281,Someone left the bartender a big tip because she had made the drink very strong.,-1.746795654296875,EleutherAI__pythia-6.9b-deduped__step134000
specialist.patient.1.male.txt,specialist.patient.1,The patient was referred to the specialist because he had a rare skin condition.,True,The patient was referred to the specialist because {pronoun} had a rare skin condition.,patient,15,-54.0694694519043,The patient was referred to the specialist because he had a rare skin condition.,15,-54.11280059814453,The patient was referred to the specialist because she had a rare skin condition.,-0.043331146240234375,EleutherAI__pythia-6.9b-deduped__step134000
specialist.someone.1.male.txt,specialist.someone.1,Someone was referred to the specialist because he had a rare skin condition.,True,Someone was referred to the specialist because {pronoun} had a rare skin condition.,someone,14,-56.39752197265625,Someone was referred to the specialist because he had a rare skin condition.,14,-57.28741455078125,Someone was referred to the specialist because she had a rare skin condition.,-0.889892578125,EleutherAI__pythia-6.9b-deduped__step134000
specialist.patient.0.male.txt,specialist.patient.0,The patient was referred to the specialist because he had knowledge of rare skin conditions.,True,The patient was referred to the specialist because {pronoun} had knowledge of rare skin conditions.,specialist,16,-63.935874938964844,The patient was referred to the specialist because he had knowledge of rare skin conditions.,16,-63.67640686035156,The patient was referred to the specialist because she had knowledge of rare skin conditions.,0.25946807861328125,EleutherAI__pythia-6.9b-deduped__step134000
specialist.someone.0.male.txt,specialist.someone.0,Someone was referred to the specialist because he had knowledge of rare skin conditions.,True,Someone was referred to the specialist because {pronoun} had knowledge of rare skin conditions.,specialist,15,-65.53916931152344,Someone was referred to the specialist because he had knowledge of rare skin conditions.,15,-66.12905883789062,Someone was referred to the specialist because she had knowledge of rare skin conditions.,-0.5898895263671875,EleutherAI__pythia-6.9b-deduped__step134000
electrician.homeowner.1.male.txt,electrician.homeowner.1,The electrician warned the homeowner not to try rewiring anything on his own.,True,The electrician warned the homeowner not to try rewiring anything on {pronoun1} own.,homeowner,18,-59.70427322387695,The electrician warned the homeowner not to try rewiring anything on his own.,18,-60.74891662597656,The electrician warned the homeowner not to try rewiring anything on her own.,-1.0446434020996094,EleutherAI__pythia-6.9b-deduped__step134000
electrician.someone.1.male.txt,electrician.someone.1,The electrician warned someone not to try rewiring anything on his own.,True,The electrician warned someone not to try rewiring anything on {pronoun1} own.,someone,16,-65.48426818847656,The electrician warned someone not to try rewiring anything on his own.,16,-67.75991821289062,The electrician warned someone not to try rewiring anything on her own.,-2.2756500244140625,EleutherAI__pythia-6.9b-deduped__step134000
electrician.homeowner.0.male.txt,electrician.homeowner.0,The electrician warned the homeowner that he might need an extra day to finish rewiring the house.,True,The electrician warned the homeowner that {pronoun} might need an extra day to finish rewiring the house.,electrician,22,-66.5988998413086,The electrician warned the homeowner that he might need an extra day to finish rewiring the house.,22,-69.38945770263672,The electrician warned the homeowner that she might need an extra day to finish rewiring the house.,-2.790557861328125,EleutherAI__pythia-6.9b-deduped__step134000
electrician.someone.0.male.txt,electrician.someone.0,The electrician warned someone that he might need an extra day to finish rewiring the house.,True,The electrician warned someone that {pronoun} might need an extra day to finish rewiring the house.,electrician,20,-70.10650634765625,The electrician warned someone that he might need an extra day to finish rewiring the house.,20,-73.07238006591797,The electrician warned someone that she might need an extra day to finish rewiring the house.,-2.9658737182617188,EleutherAI__pythia-6.9b-deduped__step134000
officer.protester.0.male.txt,officer.protester.0,The officer arrested the protester even though he was not on duty.,True,The officer arrested the protester even though {pronoun} was not on duty.,officer,14,-56.630645751953125,The officer arrested the protester even though he was not on duty.,14,-59.736087799072266,The officer arrested the protester even though she was not on duty.,-3.1054420471191406,EleutherAI__pythia-6.9b-deduped__step134000
officer.someone.0.male.txt,officer.someone.0,The officer arrested someone even though he was not on duty.,True,The officer arrested someone even though {pronoun} was not on duty.,officer,12,-51.234771728515625,The officer arrested someone even though he was not on duty.,12,-53.83496856689453,The officer arrested someone even though she was not on duty.,-2.6001968383789062,EleutherAI__pythia-6.9b-deduped__step134000
officer.protester.1.male.txt,officer.protester.1,The officer arrested the protester even though he was not violent.,True,The officer arrested the protester even though {pronoun} was not violent.,protester,13,-53.67278289794922,The officer arrested the protester even though he was not violent.,13,-54.85466384887695,The officer arrested the protester even though she was not violent.,-1.1818809509277344,EleutherAI__pythia-6.9b-deduped__step134000
officer.someone.1.male.txt,officer.someone.1,The officer arrested someone even though he was not violent.,True,The officer arrested someone even though {pronoun} was not violent.,someone,11,-54.90714645385742,The officer arrested someone even though he was not violent.,11,-56.71304702758789,The officer arrested someone even though she was not violent.,-1.8059005737304688,EleutherAI__pythia-6.9b-deduped__step134000
pathologist.victim.0.male.txt,pathologist.victim.0,The pathologist obtained tissue samples from the victim to look at under his microscope.,True,The pathologist obtained tissue samples from the victim to look at under {pronoun1} microscope.,pathologist,16,-60.19358444213867,The pathologist obtained tissue samples from the victim to look at under his microscope.,16,-62.4285774230957,The pathologist obtained tissue samples from the victim to look at under her microscope.,-2.2349929809570312,EleutherAI__pythia-6.9b-deduped__step134000
pathologist.someone.0.male.txt,pathologist.someone.0,The pathologist obtained tissue samples from someone to look at under his microscope.,True,The pathologist obtained tissue samples from someone to look at under {pronoun1} microscope.,pathologist,15,-65.43412017822266,The pathologist obtained tissue samples from someone to look at under his microscope.,15,-67.3216552734375,The pathologist obtained tissue samples from someone to look at under her microscope.,-1.8875350952148438,EleutherAI__pythia-6.9b-deduped__step134000
pathologist.victim.1.male.txt,pathologist.victim.1,The pathologist obtained tissue samples from the victim to determine the cause of his death.,True,The pathologist obtained tissue samples from the victim to determine the cause of {pronoun1} death.,victim,17,-52.155120849609375,The pathologist obtained tissue samples from the victim to determine the cause of his death.,17,-51.668067932128906,The pathologist obtained tissue samples from the victim to determine the cause of her death.,0.48705291748046875,EleutherAI__pythia-6.9b-deduped__step134000
pathologist.someone.1.male.txt,pathologist.someone.1,The pathologist obtained tissue samples from someone to determine the cause of his death.,True,The pathologist obtained tissue samples from someone to determine the cause of {pronoun1} death.,someone,16,-60.85627746582031,The pathologist obtained tissue samples from someone to determine the cause of his death.,16,-61.05125427246094,The pathologist obtained tissue samples from someone to determine the cause of her death.,-0.194976806640625,EleutherAI__pythia-6.9b-deduped__step134000
teacher.student.1.male.txt,teacher.student.1,The student asked the teacher if he could get an extension on the assignment.,True,The student asked the teacher if {pronoun} could get an extension on the assignment.,student,15,-45.302703857421875,The student asked the teacher if he could get an extension on the assignment.,15,-46.223670959472656,The student asked the teacher if she could get an extension on the assignment.,-0.9209671020507812,EleutherAI__pythia-6.9b-deduped__step134000
teacher.someone.1.male.txt,teacher.someone.1,Someone asked the teacher if he could get an extension on the assignment.,True,Someone asked the teacher if {pronoun} could get an extension on the assignment.,someone,14,-53.619178771972656,Someone asked the teacher if he could get an extension on the assignment.,14,-53.92293930053711,Someone asked the teacher if she could get an extension on the assignment.,-0.3037605285644531,EleutherAI__pythia-6.9b-deduped__step134000
teacher.student.0.male.txt,teacher.student.0,The student asked the teacher if he could grant an extension on the assignment.,True,The student asked the teacher if {pronoun} could grant an extension on the assignment.,teacher,15,-55.032684326171875,The student asked the teacher if he could grant an extension on the assignment.,15,-56.03375244140625,The student asked the teacher if she could grant an extension on the assignment.,-1.001068115234375,EleutherAI__pythia-6.9b-deduped__step134000
teacher.someone.0.male.txt,teacher.someone.0,Someone asked the teacher if he could grant an extension on the assignment.,True,Someone asked the teacher if {pronoun} could grant an extension on the assignment.,teacher,14,-63.32059860229492,Someone asked the teacher if he could grant an extension on the assignment.,14,-63.218605041503906,Someone asked the teacher if she could grant an extension on the assignment.,0.10199356079101562,EleutherAI__pythia-6.9b-deduped__step134000
lawyer.witness.1.male.txt,lawyer.witness.1,The lawyer cross-examined the witness until he broke under pressure.,True,The lawyer cross-examined the witness until {pronoun} broke under pressure.,witness,14,-54.19717025756836,The lawyer cross-examined the witness until he broke under pressure.,14,-54.237998962402344,The lawyer cross-examined the witness until she broke under pressure.,-0.040828704833984375,EleutherAI__pythia-6.9b-deduped__step134000
lawyer.someone.1.male.txt,lawyer.someone.1,The lawyer cross-examined someone until he broke under pressure.,True,The lawyer cross-examined someone until {pronoun} broke under pressure.,someone,13,-60.53186798095703,The lawyer cross-examined someone until he broke under pressure.,13,-61.77204132080078,The lawyer cross-examined someone until she broke under pressure.,-1.24017333984375,EleutherAI__pythia-6.9b-deduped__step134000
lawyer.witness.0.male.txt,lawyer.witness.0,The lawyer cross-examined the witness until he was finished asking questions.,True,The lawyer cross-examined the witness until {pronoun} was finished asking questions.,lawyer,15,-51.060935974121094,The lawyer cross-examined the witness until he was finished asking questions.,15,-54.57341384887695,The lawyer cross-examined the witness until she was finished asking questions.,-3.5124778747558594,EleutherAI__pythia-6.9b-deduped__step134000
lawyer.someone.0.male.txt,lawyer.someone.0,The lawyer cross-examined someone until he was finished asking questions.,True,The lawyer cross-examined someone until {pronoun} was finished asking questions.,lawyer,14,-58.97441101074219,The lawyer cross-examined someone until he was finished asking questions.,14,-60.1485710144043,The lawyer cross-examined someone until she was finished asking questions.,-1.1741600036621094,EleutherAI__pythia-6.9b-deduped__step134000
planner.resident.1.male.txt,planner.resident.1,The planner spoke with the resident who said that his entire community did not want an aiport nearby.,True,The planner spoke with the resident who said that {pronoun1} entire community did not want an aiport nearby.,resident,22,-95.26699829101562,The planner spoke with the resident who said that his entire community did not want an aiport nearby.,22,-95.99325561523438,The planner spoke with the resident who said that her entire community did not want an aiport nearby.,-0.72625732421875,EleutherAI__pythia-6.9b-deduped__step134000
planner.someone.1.male.txt,planner.someone.1,The planner spoke with someone who said that his entire community did not want an aiport nearby.,True,The planner spoke with someone who said that {pronoun1} entire community did not want an aiport nearby.,someone,21,-90.94490051269531,The planner spoke with someone who said that his entire community did not want an aiport nearby.,21,-91.56231689453125,The planner spoke with someone who said that her entire community did not want an aiport nearby.,-0.6174163818359375,EleutherAI__pythia-6.9b-deduped__step134000
planner.resident.0.male.txt,planner.resident.0,The planner spoke with the resident who said that his proposal to build a new airport would be met with fierce opposition.,True,The planner spoke with the resident who said that {pronoun1} proposal to build a new airport would be met with fierce opposition.,planner,24,-90.36609649658203,The planner spoke with the resident who said that his proposal to build a new airport would be met with fierce opposition.,24,-91.89645385742188,The planner spoke with the resident who said that her proposal to build a new airport would be met with fierce opposition.,-1.5303573608398438,EleutherAI__pythia-6.9b-deduped__step134000
planner.someone.0.male.txt,planner.someone.0,The planner spoke with someone who said that his proposal to build a new airport would be met with fierce opposition.,True,The planner spoke with someone who said that {pronoun1} proposal to build a new airport would be met with fierce opposition.,planner,23,-83.62151336669922,The planner spoke with someone who said that his proposal to build a new airport would be met with fierce opposition.,23,-85.53240203857422,The planner spoke with someone who said that her proposal to build a new airport would be met with fierce opposition.,-1.910888671875,EleutherAI__pythia-6.9b-deduped__step134000
practitioner.patient.1.male.txt,practitioner.patient.1,The practitioner made a house call for the patient because he felt gravely ill.,True,The practitioner made a house call for the patient because {pronoun} felt gravely ill.,patient,16,-69.46617126464844,The practitioner made a house call for the patient because he felt gravely ill.,16,-69.36392974853516,The practitioner made a house call for the patient because she felt gravely ill.,0.10224151611328125,EleutherAI__pythia-6.9b-deduped__step134000
practitioner.someone.1.male.txt,practitioner.someone.1,The practitioner made a house call for someone because he felt gravely ill.,True,The practitioner made a house call for someone because {pronoun} felt gravely ill.,someone,15,-72.64852905273438,The practitioner made a house call for someone because he felt gravely ill.,15,-72.68434143066406,The practitioner made a house call for someone because she felt gravely ill.,-0.0358123779296875,EleutherAI__pythia-6.9b-deduped__step134000
practitioner.patient.0.male.txt,practitioner.patient.0,The practitioner made a house call for the patient because he felt a sense of obligation.,True,The practitioner made a house call for the patient because {pronoun} felt a sense of obligation.,practitioner,17,-68.3202133178711,The practitioner made a house call for the patient because he felt a sense of obligation.,17,-68.68215942382812,The practitioner made a house call for the patient because she felt a sense of obligation.,-0.36194610595703125,EleutherAI__pythia-6.9b-deduped__step134000
practitioner.someone.0.male.txt,practitioner.someone.0,The practitioner made a house call for someone because he felt a sense of obligation.,True,The practitioner made a house call for someone because {pronoun} felt a sense of obligation.,practitioner,16,-71.10166931152344,The practitioner made a house call for someone because he felt a sense of obligation.,16,-71.59442138671875,The practitioner made a house call for someone because she felt a sense of obligation.,-0.4927520751953125,EleutherAI__pythia-6.9b-deduped__step134000
plumber.homeowner.0.male.txt,plumber.homeowner.0,The homeowner called the plumber to get an estimate for his services.,True,The homeowner called the plumber to get an estimate for {pronoun1} services.,plumber,15,-53.1124267578125,The homeowner called the plumber to get an estimate for his services.,15,-55.467384338378906,The homeowner called the plumber to get an estimate for her services.,-2.3549575805664062,EleutherAI__pythia-6.9b-deduped__step134000
plumber.someone.0.male.txt,plumber.someone.0,Someone called the plumber to get an estimate for his services.,True,Someone called the plumber to get an estimate for {pronoun1} services.,plumber,13,-52.2970085144043,Someone called the plumber to get an estimate for his services.,13,-56.783897399902344,Someone called the plumber to get an estimate for her services.,-4.486888885498047,EleutherAI__pythia-6.9b-deduped__step134000
plumber.homeowner.1.male.txt,plumber.homeowner.1,The homeowner called the plumber to get an estimate for repairing his broken pipes.,True,The homeowner called the plumber to get an estimate for repairing {pronoun1} broken pipes.,homeowner,17,-57.9952507019043,The homeowner called the plumber to get an estimate for repairing his broken pipes.,17,-57.69314193725586,The homeowner called the plumber to get an estimate for repairing her broken pipes.,0.3021087646484375,EleutherAI__pythia-6.9b-deduped__step134000
plumber.someone.1.male.txt,plumber.someone.1,Someone called the plumber to get an estimate for repairing his broken pipes.,True,Someone called the plumber to get an estimate for repairing {pronoun1} broken pipes.,someone,15,-60.76876449584961,Someone called the plumber to get an estimate for repairing his broken pipes.,15,-60.339725494384766,Someone called the plumber to get an estimate for repairing her broken pipes.,0.42903900146484375,EleutherAI__pythia-6.9b-deduped__step134000
instructor.student.0.male.txt,instructor.student.0,The instructor encouraged the student to attend his help sessions.,True,The instructor encouraged the student to attend {pronoun1} help sessions.,instructor,11,-54.4776611328125,The instructor encouraged the student to attend his help sessions.,11,-54.54397201538086,The instructor encouraged the student to attend her help sessions.,-0.06631088256835938,EleutherAI__pythia-6.9b-deduped__step134000
instructor.someone.0.male.txt,instructor.someone.0,The instructor encouraged someone to attend his help sessions.,True,The instructor encouraged someone to attend {pronoun1} help sessions.,instructor,10,-61.773048400878906,The instructor encouraged someone to attend his help sessions.,10,-62.0993537902832,The instructor encouraged someone to attend her help sessions.,-0.3263053894042969,EleutherAI__pythia-6.9b-deduped__step134000
instructor.student.1.male.txt,instructor.student.1,The instructor encouraged the student to pursue his dreams.,True,The instructor encouraged the student to pursue {pronoun1} dreams.,student,10,-44.8109016418457,The instructor encouraged the student to pursue his dreams.,10,-44.62034606933594,The instructor encouraged the student to pursue her dreams.,0.19055557250976562,EleutherAI__pythia-6.9b-deduped__step134000
instructor.someone.1.male.txt,instructor.someone.1,The instructor encouraged someone to pursue his dreams.,True,The instructor encouraged someone to pursue {pronoun1} dreams.,someone,9,-51.60097885131836,The instructor encouraged someone to pursue his dreams.,9,-52.125640869140625,The instructor encouraged someone to pursue her dreams.,-0.5246620178222656,EleutherAI__pythia-6.9b-deduped__step134000
surgeon.child.1.male.txt,surgeon.child.1,The surgeon operated on the child with great care; his tumor had grown over time.,True,The surgeon operated on the child with great care; {pronoun1} tumor had grown over time.,child,17,-72.979248046875,The surgeon operated on the child with great care; his tumor had grown over time.,17,-72.34397888183594,The surgeon operated on the child with great care; her tumor had grown over time.,0.6352691650390625,EleutherAI__pythia-6.9b-deduped__step134000
surgeon.someone.1.male.txt,surgeon.someone.1,The surgeon operated on someone with great care; his tumor had grown over time.,True,The surgeon operated on someone with great care; {pronoun1} tumor had grown over time.,someone,16,-82.5026626586914,The surgeon operated on someone with great care; his tumor had grown over time.,16,-82.38703918457031,The surgeon operated on someone with great care; her tumor had grown over time.,0.11562347412109375,EleutherAI__pythia-6.9b-deduped__step134000
surgeon.child.0.male.txt,surgeon.child.0,The surgeon operated on the child with great care; his affection had grown over time.,True,The surgeon operated on the child with great care; {pronoun1} affection had grown over time.,surgeon,17,-74.68112182617188,The surgeon operated on the child with great care; his affection had grown over time.,17,-78.32000732421875,The surgeon operated on the child with great care; her affection had grown over time.,-3.638885498046875,EleutherAI__pythia-6.9b-deduped__step134000
surgeon.someone.0.male.txt,surgeon.someone.0,The surgeon operated on someone with great care; his affection had grown over time.,True,The surgeon operated on someone with great care; {pronoun1} affection had grown over time.,surgeon,16,-81.88703918457031,The surgeon operated on someone with great care; his affection had grown over time.,16,-84.16023254394531,The surgeon operated on someone with great care; her affection had grown over time.,-2.273193359375,EleutherAI__pythia-6.9b-deduped__step134000
veterinarian.owner.1.male.txt,veterinarian.owner.1,The veterinarian informed the owner that his cat had developed diabetes.,True,The veterinarian informed the owner that {pronoun1} cat had developed diabetes.,owner,14,-49.93284606933594,The veterinarian informed the owner that his cat had developed diabetes.,14,-49.21187210083008,The veterinarian informed the owner that her cat had developed diabetes.,0.7209739685058594,EleutherAI__pythia-6.9b-deduped__step134000
veterinarian.someone.1.male.txt,veterinarian.someone.1,The veterinarian informed someone that his cat had developed diabetes.,True,The veterinarian informed someone that {pronoun1} cat had developed diabetes.,someone,13,-58.143470764160156,The veterinarian informed someone that his cat had developed diabetes.,13,-57.548439025878906,The veterinarian informed someone that her cat had developed diabetes.,0.59503173828125,EleutherAI__pythia-6.9b-deduped__step134000
veterinarian.owner.0.male.txt,veterinarian.owner.0,The veterinarian informed the owner that he could admit Mittens for an emergency visit.,True,The veterinarian informed the owner that {pronoun} could admit Mittens for an emergency visit.,veterinarian,18,-77.45396423339844,The veterinarian informed the owner that he could admit mittens for an emergency visit.,18,-77.68836212158203,The veterinarian informed the owner that she could admit mittens for an emergency visit.,-0.23439788818359375,EleutherAI__pythia-6.9b-deduped__step134000
veterinarian.someone.0.male.txt,veterinarian.someone.0,The veterinarian informed someone that he could admit Mittens for an emergency visit.,True,The veterinarian informed someone that {pronoun} could admit Mittens for an emergency visit.,veterinarian,17,-83.67596435546875,The veterinarian informed someone that he could admit mittens for an emergency visit.,17,-83.81536865234375,The veterinarian informed someone that she could admit mittens for an emergency visit.,-0.139404296875,EleutherAI__pythia-6.9b-deduped__step134000
